试卷名,编号,文本,拆分信息,时间,地点,术语,数量词,（粗粒度）分词,（细粒度）分词,词性,成分分析,简化模板,完整模板,简化模板线索词,完整模板线索词,简化模板类型,完整模板类型,（auto）时间,（auto）地点,（auto粗粒度）分词,（auto细粒度）分词,（auto）词性,（auto）成分分析
科大讯飞-地理测试11（北京市海淀区高三第一学期期末练习）,7-A-1,关于两国大豆产区及生产条件的叙述，正确的是	均交通便利,ed-mod,,,,,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 交通 便利,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 交通 便利,P NN NN NN CC NN NN DEG NN PU VA DEC VC AD NN VA,,实体信息陈述_0（两国大豆产区，交通，便利）,实体信息陈述_0（两国大豆产区，交通，便利）,,,实体信息陈述,实体信息陈述,,,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 交通 便利,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 交通 便利,P NR VV NN CC NN NN DEG NN PU VA DEC VC AD NN NN,( (IP (PP (P 关于) (NP (DNP (NP (NN 两国) (NN 大豆) (NN 产区) (CC 及) (NN 生产) (NN 条件)) (DEG 的)) (NP (NN 叙述)))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (ADVP (AD 均)) (NP (NN 交通)) (VP (VA 便利))))) )
科大讯飞-地理测试11（北京市海淀区高三第一学期期末练习）,7-B,关于两国大豆产区及生产条件的叙述，正确的是	均位于人口稠密区，劳动力充足,y,,,,,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 位于 人口 稠密区 ， 劳动力 充足,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 位于 人口 稠密区 ， 劳动力 充足,P NN NN NN CC NN NN DEG NN PU VA DEC VC AD VV NN NN PU NN VA,,位于_0（两国大豆产区，人口稠密区）实体信息陈述_1（两国大豆产区，劳动力，充足）,位于_0（两国大豆产区，人口稠密区）实体信息陈述_1（两国大豆产区，劳动力，充足）,0_14,0_14,位于 实体信息陈述,位于 实体信息陈述,,,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 位于 人口 稠密区 ， 劳动力 充足,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 位于 人口 稠密区 ， 劳动力 充足,P NR VV NN CC NN NN DEG NN PU VA DEC VC AD VV NN NN PU NN VA,( (IP (IP (NP (DNP (PP (P 关于) (NP (NN 两国) (NN 大豆) (NN 产区) (CC 及) (NN 生产) (NN 条件))) (DEG 的)) (NP (NN 叙述))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (VP (ADVP (AD 均)) (VP (VV 位于) (NP (NN 人口) (NN 稠密区))))))) (PU ，) (NP (NN 劳动力)) (VP (VA 充足))) )
科大讯飞-地理测试11（北京市海淀区高三第一学期期末练习）,7-B-0,关于两国大豆产区及生产条件的叙述，正确的是	均位于人口稠密区,ed-ori,,,,,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 位于 人口 稠密 区,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 位于 人口 稠密 区,P NN NN NN CC NN NN DEG NN PU VA DEC VC AD VV NN VA NN,,位于_0（两国大豆产区，人口稠密区）,位于_0（两国大豆产区，人口稠密区）,0_14,0_14,位于,位于,,,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 位于 人口 稠密 区,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 位于 人口 稠密 区,P NR VV NN CC NN NN DEG NN PU VA DEC VC AD VV NN VV NN,( (IP (PP (P 关于) (NP (DNP (NP (NN 两国) (NN 大豆) (NN 产区) (CC 及) (NN 生产) (NN 条件)) (DEG 的)) (NP (NN 叙述)))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (VP (ADVP (AD 均)) (VP (VV 位于) (NP (IP (NP (NN 人口)) (VP (VA 稠密))) (NP (NN 区)))))))) )
科大讯飞-地理测试11（北京市海淀区高三第一学期期末练习）,7-B-1,关于两国大豆产区及生产条件的叙述，正确的是	均劳动力充足,ed-mod,,,,,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 劳动力 充足,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 劳动力 充足,P NN NN NN CC NN NN DEG NN PU VA DEC VC AD NN VA,,实体信息陈述_0（两国大豆产区，劳动力，充足）,实体信息陈述_0（两国大豆产区，劳动力，充足）,,,实体信息陈述,实体信息陈述,,,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 劳动力 充足,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 劳动力 充足,P NR VV NN CC NN NN DEG NN PU VA DEC VC AD NN VA,( (IP (PP (P 关于) (NP (DNP (NP (NN 两国) (NN 大豆) (NN 产区) (CC 及) (NN 生产) (NN 条件)) (DEG 的)) (NP (NN 叙述)))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (VP (ADVP (AD 均)) (VP (NP (NN 劳动力)) (VP (VA 充足)))))) )
科大讯飞-地理测试11（北京市海淀区高三第一学期期末练习）,7-C,关于两国大豆产区及生产条件的叙述，正确的是	均位于平原地区，土壤肥沃,y,,,15,,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 位于 平原 地区 ， 土壤 肥沃,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 位于 平原 地区 ， 土壤 肥沃,P NN NN NN CC NN NN DEG NN PU VA DEC VC AD VV NN NN PU NN VA,,位于_0（两国大豆产区，平原地区）实体信息陈述_1（两国大豆产区，土壤，肥沃）,位于_0（两国大豆产区，平原地区）实体信息陈述_1（两国大豆产区，土壤，肥沃）,0_14,0_14,位于 实体信息陈述,位于 实体信息陈述,,15,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 位于 平原 地区 ， 土壤 肥沃,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 位于 平原 地区 ， 土壤 肥沃,P NR VV NN CC NN NN DEG NN PU VA DEC VC AD VV NN NN PU NN VA,( (IP (IP (NP (DNP (PP (P 关于) (NP (NN 两国) (NN 大豆) (NN 产区) (CC 及) (NN 生产) (NN 条件))) (DEG 的)) (NP (NN 叙述))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (VP (ADVP (AD 均)) (VP (VV 位于) (NP (NN 平原) (NN 地区)))))) (PU ，) (NP (NN 土壤)) (VP (VA 肥沃))) )
科大讯飞-地理测试11（北京市海淀区高三第一学期期末练习）,7-C-0,关于两国大豆产区及生产条件的叙述，正确的是	均位于平原地区,ed-ori,,,15,,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 位于 平原 地区,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 位于 平原 地区,P NN NN NN CC NN NN DEG NN PU VA DEC VC AD VV NN NN,,位于_0（两国大豆产区，平原地区）,位于_0（两国大豆产区，平原地区）,0_14,0_14,位于,位于,,15,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 位于 平原 地区,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 位于 平原 地区,P NR VV NN CC NN NN DEG NN PU VA DEC VC AD VV NN NN,( (IP (PP (P 关于) (NP (DNP (NP (NN 两国) (NN 大豆) (NN 产区) (CC 及) (NN 生产) (NN 条件)) (DEG 的)) (NP (NN 叙述)))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (VP (ADVP (AD 均)) (VP (VV 位于) (NP (NN 平原) (NN 地区))))))) )
科大讯飞-地理测试11（北京市海淀区高三第一学期期末练习）,7-C-1,关于两国大豆产区及生产条件的叙述，正确的是	均土壤肥沃,ed-mod,,,,,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 土壤 肥沃,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 土壤 肥沃,P NN NN NN CC NN NN DEG NN PU VA DEC VC AD VV VA,,实体信息陈述_0（两国大豆产区，土壤，肥沃）,实体信息陈述_0（两国大豆产区，土壤，肥沃）,,,实体信息陈述,实体信息陈述,,,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 土壤 肥沃,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 土壤 肥沃,P NR VV NN CC NN NN DEG NN PU VA DEC VC AD VV NN,( (IP (PP (P 关于) (NP (DNP (NP (NN 两国) (NN 大豆) (NN 产区) (CC 及) (NN 生产) (NN 条件)) (DEG 的)) (NP (NN 叙述)))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (VP (ADVP (AD 均)) (VP (VV 土壤) (IP (VP (VA 肥沃))))))) )
科大讯飞-地理测试11（北京市海淀区高三第一学期期末练习）,7-D,关于两国大豆产区及生产条件的叙述，正确的是	均位于中、低纬度，热量充足,y,,,15,,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 位于 中、低纬度 ， 热量 充足,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 位于 中 、 低 纬度 ， 热量 充足,P NN NN NN CC NN NN DEG NN PU VA DEC VC AD VV term PU NN VA,,位于_0（两国大豆产区，中、低纬度）实体信息陈述_1（两国大豆产区，热量，充足）,位于_0（两国大豆产区，中、低纬度）实体信息陈述_1（两国大豆产区，热量，充足）,0_14,0_14,位于 实体信息陈述,位于 实体信息陈述,,15,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 位于 中 、 低 纬度 ， 热量 充足,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 位于 中 、 低 纬度 ， 热量 充足,P NR VV NN CC NN NN DEG NN PU VA DEC VC AD VV term PU NN VA,( (IP (IP (NP (DNP (PP (P 关于) (NP (NN 两国) (NN 大豆) (NN 产区) (CC 及) (NN 生产) (NN 条件))) (DEG 的)) (NP (NN 叙述))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (VP (ADVP (AD 均)) (VP (VV 位于) (NP (NN 中、低纬度)))))) (PU ，) (NP (NN 热量)) (VP (VA 充足))) )
科大讯飞-地理测试11（北京市海淀区高三第一学期期末练习）,7-D-0,关于两国大豆产区及生产条件的叙述，正确的是	均位于中、低纬度,ed-ori,,,15,,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 位于 中、低纬度,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 位于 中 、 低 纬度,P NN NN NN CC NN NN DEG NN PU VA DEC VC AD VV term,,位于_0（两国大豆产区，中、低纬度）,位于_0（两国大豆产区，中、低纬度）,0_14,0_14,位于,位于,,15,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 位于 中 、 低 纬度,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 位于 中 、 低 纬度,P NR VV NN CC NN NN DEG NN PU VA DEC VC AD VV term,( (IP (PP (P 关于) (NP (DNP (NP (NN 两国) (NN 大豆) (NN 产区) (CC 及) (NN 生产) (NN 条件)) (DEG 的)) (NP (NN 叙述)))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (VP (ADVP (AD 均)) (VP (VV 位于) (NP (NN 中、低纬度))))))) )
科大讯飞-地理测试11（北京市海淀区高三第一学期期末练习）,7-D-1,关于两国大豆产区及生产条件的叙述，正确的是	均热量充足,ed-mod,,,,,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 热量 充足,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 热量 充足,P NN NN NN CC NN NN DEG NN PU VA DEC VC AD NN VA,,实体信息陈述_0（两国大豆产区，热量，充足）,实体信息陈述_0（两国大豆产区，热量，充足）,,,实体信息陈述,实体信息陈述,,,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 热量 充足,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 热量 充足,P NR VV NN CC NN NN DEG NN PU VA DEC VC AD NN VA,( (IP (PP (P 关于) (NP (DNP (NP (NN 两国) (NN 大豆) (NN 产区) (CC 及) (NN 生产) (NN 条件)) (DEG 的)) (NP (NN 叙述)))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (ADVP (AD 均)) (NP (NN 热量)) (VP (VA 充足))))) )
科大讯飞-地理测试11（北京市海淀区高三第一学期期末练习）,8-B,读美国和巴西大豆生长周期表，下列叙述正确的是	都在春、夏之交播种，秋季收获,y,15 18,1 3,,,读 美国 和 巴西 大豆 生长 周期表 ， 下列 叙述 正确 的 是 都 在 春、夏之交 播种 ， 秋季 收获,读 美国 和 巴西 大豆 生长 周期表 ， 下列 叙述 正确 的 是 都 在 春 、 夏之交 播种 ， 秋季 收获,VV loc CC loc NN NN NN PU JJ NN VA DEC VC AD P time VV PU time VV,,实体信息陈述_0（美国大豆，播种，春、夏之交）实体信息陈述_1（美国大豆，收获，秋季）实体信息陈述_2（巴西大豆，播种，春、夏之交）实体信息陈述_3（巴西大豆，收获，秋季）,实体信息陈述_0（美国大豆，播种，春、夏之交）实体信息陈述_1（美国大豆，收获，秋季）实体信息陈述_2（巴西大豆，播种，春、夏之交）实体信息陈述_3（巴西大豆，收获，秋季）,,,实体信息陈述,实体信息陈述,18,1 3,读 美国 和 巴西 大豆 生长 周期表 ， 下列 叙述 正确 的 是 都 在 春 、 夏之交 播种 ， 秋季 收获,读 美国 和 巴西 大豆 生长 周期表 ， 下列 叙述 正确 的 是 都 在 春 、 夏之交 播种 ， 秋季 收获,NN loc CC loc NN NN NN PU VV VV VA DEC VC AD P time NN PU time NN,( (IP (IP (VP (VV 读) (NP (NP (NP (NR 美国) (CC 和) (NR 巴西)) (NP (NN 大豆))) (NP (NN 生长) (NN 周期表))))) (PU ，) (IP (NP (ADJP (JJ 下列)) (NP (NN 叙述))) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (VP (ADVP (AD 都)) (PP (P 在) (NP (NT 春、夏之交))) (VP (VV 播种))))) (PU ，) (IP (VP (NP (NT 秋季)) (VP (VV 收获))))) )
科大讯飞-地理测试11（北京市海淀区高三第一学期期末练习）,8-B-0,读美国和巴西大豆生长周期表，下列叙述正确的是	都在春、夏之交播种,ed-ori,15,1 3,,,读 美国 和 巴西 大豆 生长 周期表 ， 下列 叙述 正确 的 是 都 在 春、夏之交 播种,读 美国 和 巴西 大豆 生长 周期表 ， 下列 叙述 正确 的 是 都 在 春 、 夏之交 播种,VV loc CC loc NN NN NN PU JJ NN VA DEC VC AD P time VV,,实体信息陈述_0（美国大豆，播种，春、夏之交）实体信息陈述_1（巴西大豆，播种，春、夏之交）,实体信息陈述_0（美国大豆，播种，春、夏之交）实体信息陈述_1（巴西大豆，播种，春、夏之交）,,,实体信息陈述,实体信息陈述,,1 3,读 美国 和 巴西 大豆 生长 周期表 ， 下列 叙述 正确 的 是 都 在 春 、 夏之交 播种,读 美国 和 巴西 大豆 生长 周期表 ， 下列 叙述 正确 的 是 都 在 春 、 夏之交 播种,NN loc CC loc NN NN NN PU VV VV VA DEC VC AD P time NN,( (IP (IP (VP (VV 读) (NP (NP (NP (NR 美国) (CC 和) (NR 巴西)) (NP (NN 大豆))) (NP (NN 生长) (NN 周期表))))) (PU ，) (IP (NP (ADJP (JJ 下列)) (NP (NN 叙述))) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (VP (ADVP (AD 都)) (PP (P 在) (NP (NT 春、夏之交))) (VP (VV 播种)))))) )
科大讯飞-地理测试11（北京市海淀区高三第一学期期末练习）,8-B-1,读美国和巴西大豆生长周期表，下列叙述正确的是	都在秋季收获,ed-mod,15,1 3,,,读 美国 和 巴西 大豆 生长 周期表 ， 下列 叙述 正确 的 是 都 在 秋季 收获,读 美国 和 巴西 大豆 生长 周期表 ， 下列 叙述 正确 的 是 都 在 秋季 收获,VV loc CC loc NN NN NN PU JJ NN VA DEC VC AD P time VV,,实体信息陈述_0（美国大豆，收获，秋季）实体信息陈述_1（巴西大豆， 收获，秋季）,实体信息陈述_0（美国大豆，收获，秋季）实体信息陈述_1（巴西大豆， 收获，秋季）,,,实体信息陈述,实体信息陈述,15,1 3,读 美国 和 巴西 大豆 生长 周期表 ， 下列 叙述 正确 的 是 都 在 秋季 收获,读 美国 和 巴西 大豆 生长 周期表 ， 下列 叙述 正确 的 是 都 在 秋季 收获,NN loc CC loc NN NN NN PU VV VV VA DEC VC AD P time NN,( (IP (IP (VP (VV 读) (NP (NP (NR 美国) (CC 和) (NR 巴西)) (NN 大豆) (NN 生长) (NN 周期表)))) (PU ，) (IP (NP (ADJP (JJ 下列)) (NP (NN 叙述))) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (VP (ADVP (AD 都)) (PP (P 在) (NP (NT 秋季))) (VP (VV 收获)))))) )
科大讯飞-地理测试11（北京市海淀区高三第一学期期末练习）,23-C,下列关于图中等温线与甲、乙、丙、丁四地气温的叙述，正确的是	甲地海拔高，1月气温低于丙地,y,17,5 20,3,,下列 关于 图中 等温线 与 甲、乙、丙、丁四地 气温 的 叙述 ， 正确 的 是 甲地 海拔 高 ， 1月 气温 低于 丙地,下列 关于 图中 等温线 与 甲 、 乙 、 丙 、 丁 四 地 气温 的 叙述 ， 正确 的 是 甲地 海拔 高 ， 1月 气温 低于 丙地,JJ P NN term CC loc NN DEG NN PU VA DEC VC NN NN VA PU time NN VV loc,,比较_0（甲地，丙地，海拔，高）比较_1（甲地，丙地，1月气温，低）,比较_0（甲地，丙地，海拔，高）比较_1（甲地，丙地，1月气温，低）,0_15 1_19,0_15 1_19,比较,比较,17,,下列 关于 图中 等温线 与甲 、 乙 、 丙 、 丁四地 气温 的 叙述 ， 正确 的 是 甲地 海拔 高 ， 1月 气温 低于 丙地,下列 关于 图中 等温线 与甲 、 乙 、 丙 、 丁四地 气温 的 叙述 ， 正确 的 是 甲地 海拔 高 ， 1月 气温 低于 丙地,AD P NN term CC loc NN DEG NN PU VA DEC VC NN NN VA PU time NN VV loc,( (IP (NP (ADJP (JJ 下列)) (DNP (PP (P 关于) (NP (NP (NN 图中) (NN 等温线)) (CC 与) (NP (NP (NR 甲、乙、丙、丁四地)) (NP (NN 气温))))) (DEG 的)) (NP (NN 叙述))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (IP (NP (NN 甲地) (NN 海拔)) (VP (VA 高))) (PU ，) (IP (NP (NT 1月)) (NP (NN 气温)) (VP (VV 低于) (NP (NR 丙地))))))) )
科大讯飞-地理测试11（北京市海淀区高三第一学期期末练习）,23-C-0,下列关于图中等温线与甲、乙、丙、丁四地气温的叙述，正确的是	甲地海拔高,ed-ori,,5 13,3,,下列 关于 图中 等温线 与 甲、乙、丙、丁四地 气温 的 叙述 ， 正确 的 是 甲地 海拔 高,下列 关于 图中 等温线 与 甲 、 乙 、 丙 、 丁 四 地 气温 的 叙述 ， 正确 的 是 甲地 海拔 高,JJ P NN term CC loc NN DEG NN PU VA DEC VC loc NN VA,,比较_0（甲地，丙地，海拔，高）,比较_0（甲地，丙地，海拔，高）,0_15,0_15,比较,比较,,,下列 关于 图中 等温线 与甲 、 乙 、 丙 、 丁四地 气温 的 叙述 ， 正确 的 是 甲地 海拔 高,下列 关于 图中 等温线 与甲 、 乙 、 丙 、 丁四地 气温 的 叙述 ， 正确 的 是 甲地 海拔 高,AD P NN term CC loc NN DEG NN PU VA DEC VC loc NN VA,( (IP (NP (ADJP (JJ 下列)) (DNP (PP (P 关于) (NP (NP (NN 图中) (NN 等温线)) (CC 与) (NP (NP (NR 甲、乙、丙、丁四地)) (NP (NN 气温))))) (DEG 的)) (NP (NN 叙述))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NR 甲地)) (NP (NN 海拔)) (VP (VA 高))))) )
科大讯飞-地理测试11（北京市海淀区高三第一学期期末练习）,23-C-1,下列关于图中等温线与甲、乙、丙、丁四地气温的叙述，正确的是	甲地1月气温低于丙地,ed-mod,14,5 17,3,,下列 关于 图中 等温线 与 甲、乙、丙、丁四地 气温 的 叙述 ， 正确 的 是 甲地 1月 气温 低于 丙地,下列 关于 图中 等温线 与 甲 、 乙 、 丙 、 丁 四 地 气温 的 叙述 ， 正确 的 是 甲地 1月 气温 低于 丙地,JJ P NN term CC loc NN DEG NN PU VA DEC VC NN time NN VV loc,,比较_0（甲地，丙地，1月气温，低）,比较_0（甲地，丙地，1月气温，低）,0_16,0_16,比较,比较,14,,下列 关于 图中 等温线 与甲 、 乙 、 丙 、 丁四地 气温 的 叙述 ， 正确 的 是 甲地 1月 气温 低于 丙地,下列 关于 图中 等温线 与甲 、 乙 、 丙 、 丁四地 气温 的 叙述 ， 正确 的 是 甲地 1月 气温 低于 丙地,AD P NN term CC loc NN DEG NN PU VA DEC VC NN time NN VV loc,( (IP (NP (ADJP (JJ 下列)) (DNP (PP (P 关于) (NP (NP (NN 图中) (NN 等温线)) (CC 与) (NP (NP (NR 甲、乙、丙、丁四地)) (NP (NN 气温))))) (DEG 的)) (NP (NN 叙述))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NN 甲地)) (NP (NT 1月)) (NP (NN 气温)) (VP (VV 低于) (NP (NR 丙地)))))) )
科大讯飞-地理测试11（北京市海淀区高三第一学期期末练习）,23-D,下列关于图中等温线与甲、乙、丙、丁四地气温的叙述，正确的是	丁地纬度高，7月气温低于丙地,y,17,5 13 20,3 14,,下列 关于 图中 等温线 与 甲、乙、丙、丁四地 气温 的 叙述 ， 正确 的 是 丁地 纬度 高 ， 7月 气温 低于 丙地,下列 关于 图中 等温线 与 甲 、 乙 、 丙 、 丁 四 地 气温 的 叙述 ， 正确 的 是 丁地 纬度 高 ， 7月 气温 低于 丙地,JJ P NN term CC loc NN DEG NN PU VA DEC VC loc term VA PU time NN VV loc,,比较_0（丁地，丙地，纬度，高）比较_1（丁地，丙地，7月气温，低）,比较_0（丁地，丙地，纬度，高）比较_1（丁地，丙地，7月气温，低）,0_15 1_19,0_15 1_19,比较,比较,17,,下列 关于 图中 等温线 与甲 、 乙 、 丙 、 丁四地 气温 的 叙述 ， 正确 的 是 丁地 纬度 高 ， 7月 气温 低于 丙地,下列 关于 图中 等温线 与甲 、 乙 、 丙 、 丁四地 气温 的 叙述 ， 正确 的 是 丁地 纬度 高 ， 7月 气温 低于 丙地,AD P NN term CC loc NN DEG NN PU VA DEC VC loc term VA PU time NN VV loc,( (IP (NP (ADJP (JJ 下列)) (DNP (PP (P 关于) (NP (NP (NN 图中) (NN 等温线)) (CC 与) (NP (NP (NR 甲、乙、丙、丁四地)) (NP (NN 气温))))) (DEG 的)) (NP (NN 叙述))) (PU ，) (IP (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NR 丁地) (NN 纬度)) (VP (VA 高))))) (PU ，) (IP (NP (NT 7月)) (NP (NN 气温)) (VP (VV 低于) (NP (NR 丙地))))) )
科大讯飞-地理测试11（北京市海淀区高三第一学期期末练习）,23-D-0,下列关于图中等温线与甲、乙、丙、丁四地气温的叙述，正确的是	丁地纬度高,ed-ori,,5 13,3 14,,下列 关于 图中 等温线 与 甲、乙、丙、丁四地 气温 的 叙述 ， 正确 的 是 丁地 纬度 高,下列 关于 图中 等温线 与甲 、 乙 、 丙 、 丁 四 地 气温 的 叙述 ， 正确 的 是 丁地 纬度 高,JJ P NN term CC loc NN DEG NN PU VA DEC VC loc term VA,,比较_0（丁地，丙地，纬度，高）,比较_0（丁地，丙地，纬度，高）,0_15,0_15,比较,比较,,,下列 关于 图中 等温线 与甲 、 乙 、 丙 、 丁四地 气温 的 叙述 ， 正确 的 是 丁地 纬度 高,下列 关于 图中 等温线 与甲 、 乙 、 丙 、 丁四地 气温 的 叙述 ， 正确 的 是 丁地 纬度 高,AD P NN term CC loc NN DEG NN PU VA DEC VC loc term JJ,( (IP (NP (ADJP (JJ 下列)) (DNP (PP (P 关于) (NP (NP (NN 图中) (NN 等温线)) (CC 与) (NP (NP (NR 甲、乙、丙、丁四地)) (NP (NN 气温))))) (DEG 的)) (NP (NN 叙述))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NP (NR 丁地)) (NP (NN 纬度))) (VP (VA 高))))) )
科大讯飞-地理测试11（北京市海淀区高三第一学期期末练习）,23-D-1,下列关于图中等温线与甲、乙、丙、丁四地气温的叙述，正确的是	丁地7月气温低于丙地,ed-mod,14,5 13 17,3,,下列 关于 图中 等温线 与 甲、乙、丙、丁四地 气温 的 叙述 ， 正确 的 是 丁地 7月 气温 低于 丙地,下列 关于 图中 等温线 与甲 、 乙 、 丙 、 丁四地 气温 的 叙述 ， 正确 的 是 丁地 7月 气温 低于 丙地,JJ P NN term CC loc NN DEG NN PU VA DEC VC loc time NN VV loc,,比较_0（丁地，丙地，7月气温，低）,比较_0（丁地，丙地，7月气温，低）,0_16,0_16,比较,比较,14,,下列 关于 图中 等温线 与甲 、 乙 、 丙 、 丁四地 气温 的 叙述 ， 正确 的 是 丁地 7月 气温 低于 丙地,下列 关于 图中 等温线 与甲 、 乙 、 丙 、 丁四地 气温 的 叙述 ， 正确 的 是 丁地 7月 气温 低于 丙地,AD P NN term CC loc NN DEG NN PU VA DEC VC loc time NN VV loc,( (IP (NP (ADJP (JJ 下列)) (DNP (PP (P 关于) (NP (NP (NN 图中) (NN 等温线)) (CC 与) (NP (NP (NR 甲、乙、丙、丁四地)) (NP (NN 气温))))) (DEG 的)) (NP (NN 叙述))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NR 丁地)) (VP (NP (NT 7月)) (NP (NN 气温)) (VP (VV 低于) (NP (NR 丙地))))))) )
